YEAR,STATION_TYPE,STATION_ID,SAMPLE_ID,STATION_DEPTH_m,TOW_DIST_m,SP_CODE,SP_NAME,ABUNDANCE
2003,TidalCreek,RT032180,20039091,3.7,250,A284,Leiostomus xanthurus,5
2003,TidalCreek,RT032187,20039150,3.7,250,A284,Leiostomus xanthurus,13
2003,TidalCreek,RT032187,20039151,4.9,250,A284,Leiostomus xanthurus,37
2003,TidalCreek,RT032188,20039171,3,170,A284,Leiostomus xanthurus,3
2003,TidalCreek,RT032190,20039190,1.5,250,A284,Leiostomus xanthurus,3
2003,TidalCreek,RT032190,20039191,1.5,150,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046062,20048031,7.2,440,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046063,20048050,4.3,500,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046063,20048051,,500,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046064,20048070,4.6,500,A284,Leiostomus xanthurus,1
2004,OpenWater,RO046064,20048071,4.6,500,A284,Leiostomus xanthurus,3
2004,OpenWater,RO046066,20048110,4.6,500,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046068,20048151,1.8,500,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046072,20048230,3.7,470,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046072,20048231,3.7,500,A284,Leiostomus xanthurus,4
2004,OpenWater,RO046074,20048270,8,500,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046074,20048271,8,500,A284,Leiostomus xanthurus,4
2004,OpenWater,RO046075,20048290,10.4,500,A284,Leiostomus xanthurus,1
2004,OpenWater,RO046076,20048310,3.7,500,A284,Leiostomus xanthurus,4
2004,OpenWater,RO046076,20048311,3.7,500,A284,Leiostomus xanthurus,6
2004,OpenWater,RO046077,20048331,4.9,500,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046078,20048350,3.4,500,A284,Leiostomus xanthurus,1
2004,OpenWater,RO046078,20048351,3.4,500,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046079,20048370,3.7,540,A284,Leiostomus xanthurus,5
2004,OpenWater,RO046079,20048371,2.1,500,A284,Leiostomus xanthurus,6
2004,OpenWater,RO046080,20048390,3,500,A284,Leiostomus xanthurus,17
2004,OpenWater,RO046080,20048391,6.4,500,A284,Leiostomus xanthurus,14
2004,OpenWater,RO046081,20048411,10.1,500,A284,Leiostomus xanthurus,1
2004,OpenWater,RO046082,20048431,4.9,500,A284,Leiostomus xanthurus,1
2004,OpenWater,RO046083,20048450,4.9,500,A284,Leiostomus xanthurus,2
2004,OpenWater,RO046084,20048470,3.4,500,A284,Leiostomus xanthurus,9
2004,OpenWater,RO046084,20048471,3,500,A284,Leiostomus xanthurus,1
2004,OpenWater,RO046085,20048490,4.6,500,A284,Leiostomus xanthurus,9
2004,OpenWater,RO046085,20048491,5.6,500,A284,Leiostomus xanthurus,6
2004,OpenWater,RO046087,20048531,5.2,500,A284,Leiostomus xanthurus,1
2004,OpenWater,RO046088,20048550,4.3,500,A284,Leiostomus xanthurus,96
2004,OpenWater,RO046088,20048551,4,500,A284,Leiostomus xanthurus,205
2004,OpenWater,RO046090,20048591,9.1,500,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042067,20048690,3,250,A284,Leiostomus xanthurus,22
2004,TidalCreek,RT042067,20048691,1.8,250,A284,Leiostomus xanthurus,29
2004,TidalCreek,RT042068,20048710,2.8,250,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042069,20048730,4.3,250,A284,Leiostomus xanthurus,4
2004,TidalCreek,RT042072,20048771,1.8,250,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042073,20048791,1.5,250,A284,Leiostomus xanthurus,18
2004,TidalCreek,RT042074,20048810,2.1,250,A284,Leiostomus xanthurus,2
2004,TidalCreek,RT042074,20048811,1.2,250,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042075,20048830,2.1,250,A284,Leiostomus xanthurus,4
2004,TidalCreek,RT042075,20048831,3,250,A284,Leiostomus xanthurus,10
2004,TidalCreek,RT042076,20048850,2.7,250,A284,Leiostomus xanthurus,6
2004,TidalCreek,RT042076,20048851,3,250,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042077,20048870,3,250,A284,Leiostomus xanthurus,4
2004,TidalCreek,RT042077,20048871,0.9,250,A284,Leiostomus xanthurus,6
2004,TidalCreek,RT042078,20048891,4.6,240,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042079,20048910,4.6,250,A284,Leiostomus xanthurus,3
2004,TidalCreek,RT042080,20048930,1,250,A284,Leiostomus xanthurus,41
2004,TidalCreek,RT042080,20048931,1.1,250,A284,Leiostomus xanthurus,10
2004,TidalCreek,RT042082,20048971,0.9,250,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042083,20048990,1.2,250,A284,Leiostomus xanthurus,17
2004,TidalCreek,RT042083,20048991,1.2,250,A284,Leiostomus xanthurus,132
2004,TidalCreek,RT042084,20049010,2.4,250,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042086,20049031,1.5,250,A284,Leiostomus xanthurus,3
2004,TidalCreek,RT042087,20049050,3,250,A284,Leiostomus xanthurus,2
2004,TidalCreek,RT042087,20049051,2.4,250,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042088,20049070,2.4,250,A284,Leiostomus xanthurus,30
2004,TidalCreek,RT042088,20049071,2.4,180,A284,Leiostomus xanthurus,15
2004,TidalCreek,RT042089,20049090,1.5,250,A284,Leiostomus xanthurus,10
2004,TidalCreek,RT042089,20049091,1.8,250,A284,Leiostomus xanthurus,3
2004,TidalCreek,RT042191,20049110,1.8,250,A284,Leiostomus xanthurus,4
2004,TidalCreek,RT042193,20049130,2.1,250,A284,Leiostomus xanthurus,3
2004,TidalCreek,RT042193,20049131,1.8,250,A284,Leiostomus xanthurus,1
2004,TidalCreek,RT042194,20049150,1.2,250,A284,Leiostomus xanthurus,1
2005,OpenWater,RO056091,20058010,9.1,500,A284,Leiostomus xanthurus,5
2005,OpenWater,RO056091,20058011,8.2,500,A284,Leiostomus xanthurus,4
2005,OpenWater,RO056093,20058050,1.6,500,A284,Leiostomus xanthurus,1
2005,OpenWater,RO056093,20058051,1.6,500,A284,Leiostomus xanthurus,1
2005,OpenWater,RO056094,20058070,3,500,A284,Leiostomus xanthurus,1
2005,OpenWater,RO056094,20058071,2.7,500,A284,Leiostomus xanthurus,4
2005,OpenWater,RO056096,20058110,4.9,500,A284,Leiostomus xanthurus,13
2005,OpenWater,RO056096,20058111,3.4,500,A284,Leiostomus xanthurus,88
2005,OpenWater,RO056099,20058170,3,500,A284,Leiostomus xanthurus,12
2005,OpenWater,RO056099,20058171,3,500,A284,Leiostomus xanthurus,9
2005,OpenWater,RO056100,20058190,2.1,500,A284,Leiostomus xanthurus,2
2005,OpenWater,RO056102,20058230,8,500,A284,Leiostomus xanthurus,1
2005,OpenWater,RO056102,20058231,8,500,A284,Leiostomus xanthurus,48
2005,OpenWater,RO056103,20058250,5.8,500,A284,Leiostomus xanthurus,2
2005,OpenWater,RO056104,20058270,11.6,500,A284,Leiostomus xanthurus,3
2005,OpenWater,RO056104,20058271,10.4,500,A284,Leiostomus xanthurus,10
2005,OpenWater,RO056105,20058291,4.9,500,A284,Leiostomus xanthurus,4
2005,OpenWater,RO056106,20058310,8,500,A284,Leiostomus xanthurus,5
2005,OpenWater,RO056106,20058311,8,500,A284,Leiostomus xanthurus,2
2005,OpenWater,RO056107,20058331,3.7,500,A284,Leiostomus xanthurus,3
2005,OpenWater,RO056109,20058370,6.1,500,A284,Leiostomus xanthurus,15
2005,OpenWater,RO056109,20058371,5.8,500,A284,Leiostomus xanthurus,70
2005,OpenWater,RO056110,20058390,6.4,500,A284,Leiostomus xanthurus,3
2005,OpenWater,RO056110,20058391,7.9,500,A284,Leiostomus xanthurus,1
2005,OpenWater,RO056111,20058410,7.6,500,A284,Leiostomus xanthurus,10
2005,OpenWater,RO056112,20058431,4.3,500,A284,Leiostomus xanthurus,1
2005,OpenWater,RO056114,20058470,6.4,500,A284,Leiostomus xanthurus,15
2005,OpenWater,RO056114,20058471,6.1,500,A284,Leiostomus xanthurus,54
2005,OpenWater,RO056115,20058490,1.8,500,A284,Leiostomus xanthurus,4
2005,OpenWater,RO056115,20058491,1.5,500,A284,Leiostomus xanthurus,1
2005,TidalCreek,RT052094,20058530,4.3,250,A284,Leiostomus xanthurus,6
2005,TidalCreek,RT052094,20058531,3.4,250,A284,Leiostomus xanthurus,8
2005,TidalCreek,RT052095,20058550,4.3,250,A284,Leiostomus xanthurus,111
2005,TidalCreek,RT052095,20058551,4.3,250,A284,Leiostomus xanthurus,43
2005,TidalCreek,RT052096,20058570,1.2,230,A284,Leiostomus xanthurus,45
2005,TidalCreek,RT052096,20058571,0.9,260,A284,Leiostomus xanthurus,9
2005,TidalCreek,RT052097,20058590,3,250,A284,Leiostomus xanthurus,1
2005,TidalCreek,RT052097,20058591,3,250,A284,Leiostomus xanthurus,3
2005,TidalCreek,RT052098,20058610,3.4,250,A284,Leiostomus xanthurus,5
2005,TidalCreek,RT052099,20058630,1.8,250,A284,Leiostomus xanthurus,1
2005,TidalCreek,RT052099,20058631,1.8,250,A284,Leiostomus xanthurus,1
2005,TidalCreek,RT052100,20058650,3,250,A284,Leiostomus xanthurus,13
2005,TidalCreek,RT052100,20058651,3.7,250,A284,Leiostomus xanthurus,9
2005,TidalCreek,RT052106,20058710,5.2,250,A284,Leiostomus xanthurus,43
2005,TidalCreek,RT052106,20058711,5.5,250,A284,Leiostomus xanthurus,6
2005,TidalCreek,RT052112,20058770,3,250,A284,Leiostomus xanthurus,1
2005,TidalCreek,RT052112,20058771,3,250,A284,Leiostomus xanthurus,2
2005,TidalCreek,RT052113,20058790,2,250,A284,Leiostomus xanthurus,1
2005,TidalCreek,RT052113,20058791,2,250,A284,Leiostomus xanthurus,4
2005,TidalCreek,RT052115,20058810,2,250,A284,Leiostomus xanthurus,29
2005,TidalCreek,RT052115,20058811,2,250,A284,Leiostomus xanthurus,20
2005,TidalCreek,RT052116,20058830,1.5,250,A284,Leiostomus xanthurus,5
2005,TidalCreek,RT052116,20058831,1.5,250,A284,Leiostomus xanthurus,1
2005,TidalCreek,RT052118,20058850,1.8,250,A284,Leiostomus xanthurus,28
2005,TidalCreek,RT052118,20058851,1,250,A284,Leiostomus xanthurus,21
2005,TidalCreek,RT052197,20058890,3.4,250,A284,Leiostomus xanthurus,24
2005,TidalCreek,RT052197,20058891,1.8,250,A284,Leiostomus xanthurus,5
2005,TidalCreek,RT052200,20058930,4,250,A284,Leiostomus xanthurus,25
2005,TidalCreek,RT052200,20058931,4,250,A284,Leiostomus xanthurus,16
2005,TidalCreek,RT052201,20058950,3.5,250,A284,Leiostomus xanthurus,13
2005,TidalCreek,RT052201,20058951,3.5,250,A284,Leiostomus xanthurus,1
2005,TidalCreek,RT052203,20058990,1.2,250,A284,Leiostomus xanthurus,2
2006,OpenWater,RO06301,20068010,1.8,500,A284,Leiostomus xanthurus,1
2006,OpenWater,RO06301,20068011,1.8,500,A284,Leiostomus xanthurus,4
2006,OpenWater,RO06304,20068070,10,500,A284,Leiostomus xanthurus,1
2006,OpenWater,RO06308,20068131,13.4,500,A284,Leiostomus xanthurus,23
2006,OpenWater,RO06311,20068190,1.5,500,A284,Leiostomus xanthurus,1
2006,OpenWater,RO06311,20068191,2.7,500,A284,Leiostomus xanthurus,1
2006,OpenWater,RO06312,20068210,2.4,500,A284,Leiostomus xanthurus,85
2006,OpenWater,RO06312,20068211,2.4,500,A284,Leiostomus xanthurus,70
2006,OpenWater,RO06313,20068231,6.1,500,A284,Leiostomus xanthurus,3
2006,OpenWater,RO06315,20068271,1.8,500,A284,Leiostomus xanthurus,2
2006,OpenWater,RO06317,20068290,6.4,500,A284,Leiostomus xanthurus,2
2006,OpenWater,RO06317,20068291,5.5,500,A284,Leiostomus xanthurus,2
2006,OpenWater,RO06320,20068351,3.4,500,A284,Leiostomus xanthurus,1
2006,OpenWater,RO06323,20068410,4,500,A284,Leiostomus xanthurus,1
2006,OpenWater,RO06323,20068411,1.2,500,A284,Leiostomus xanthurus,2
2006,OpenWater,RO06324,20068430,4.6,500,A284,Leiostomus xanthurus,1
2006,OpenWater,RO06324,20068431,5.8,500,A284,Leiostomus xanthurus,1
2006,OpenWater,RO06325,20068450,1.8,250,A284,Leiostomus xanthurus,1
2006,TidalCreek,RT06001,20068511,0.6,250,A284,Leiostomus xanthurus,1
2006,TidalCreek,RT06002,20068531,2.4,250,A284,Leiostomus xanthurus,2
2006,TidalCreek,RT06003,20068550,2.1,250,A284,Leiostomus xanthurus,3
2006,TidalCreek,RT06003,20068551,4.5,250,A284,Leiostomus xanthurus,6
2006,TidalCreek,RT06006,20068570,4,250,A284,Leiostomus xanthurus,2
2006,TidalCreek,RT06006,20068571,4,250,A284,Leiostomus xanthurus,2
2006,TidalCreek,RT06007,20068590,3.4,250,A284,Leiostomus xanthurus,3
2006,TidalCreek,RT06007,20068591,4.3,250,A284,Leiostomus xanthurus,2
2006,TidalCreek,RT06008,20068611,1.2,250,A284,Leiostomus xanthurus,2
2006,TidalCreek,RT06012,20068650,1.7,250,A284,Leiostomus xanthurus,1
2006,TidalCreek,RT06018,20068710,2.1,250,A284,Leiostomus xanthurus,7
2006,TidalCreek,RT06018,20068711,3.7,250,A284,Leiostomus xanthurus,18
2006,TidalCreek,RT06019,20068731,2.1,250,A284,Leiostomus xanthurus,2
2006,TidalCreek,RT06020,20068751,4,250,A284,Leiostomus xanthurus,1
2006,TidalCreek,RT06027,20068830,1.2,180,A284,Leiostomus xanthurus,6
2006,TidalCreek,RT06029,20068871,2.4,250,A284,Leiostomus xanthurus,1
2006,TidalCreek,RT06031,20068890,1.8,250,A284,Leiostomus xanthurus,4
2006,TidalCreek,RT06031,20068891,1.2,250,A284,Leiostomus xanthurus,7
2006,TidalCreek,RT06032,20068911,4.4,250,A284,Leiostomus xanthurus,4
2006,TidalCreek,RT06033,20068930,4.9,250,A284,Leiostomus xanthurus,1
2006,TidalCreek,RT06033,20068931,2.7,250,A284,Leiostomus xanthurus,1
2006,TidalCreek,RT06036,20068970,1.8,250,A284,Leiostomus xanthurus,1
2006,TidalCreek,RT06037,20068990,1.2,250,A284,Leiostomus xanthurus,2
2007,OpenWater,RO07328,20079010,3.4,500,A284,Leiostomus xanthurus,2
2007,OpenWater,RO07328,20079011,3.2,500,A284,Leiostomus xanthurus,4
2007,OpenWater,RO07329,20079030,7,500,A284,Leiostomus xanthurus,1
2007,OpenWater,RO07329,20079031,6.1,500,A284,Leiostomus xanthurus,2
2007,OpenWater,RO07332,20079090,1.8,500,A284,Leiostomus xanthurus,5
2007,OpenWater,RO07332,20079091,1.5,520,A284,Leiostomus xanthurus,1
2007,OpenWater,RO07335,20079151,4.6,500,A284,Leiostomus xanthurus,1
2007,OpenWater,RO07336,20079170,2.1,500,A284,Leiostomus xanthurus,6
2007,OpenWater,RO07336,20079171,4,500,A284,Leiostomus xanthurus,3
2007,OpenWater,RO07339,20079230,2.7,500,A284,Leiostomus xanthurus,2
2007,OpenWater,RO07339,20079231,2.7,500,A284,Leiostomus xanthurus,1
2007,OpenWater,RO07340,20079250,3.5,500,A284,Leiostomus xanthurus,13
2007,OpenWater,RO07340,20079251,3.5,510,A284,Leiostomus xanthurus,8
2007,TidalCreek,RT07038,20079311,1.8,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07039,20079331,1.5,250,A284,Leiostomus xanthurus,2
2007,TidalCreek,RT07040,20079350,3.5,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07043,20079390,4.9,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07043,20079391,7,250,A284,Leiostomus xanthurus,2
2007,TidalCreek,RT07048,20079411,4,250,A284,Leiostomus xanthurus,3
2007,TidalCreek,RT07053,20079450,3.7,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07053,20079451,3.7,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07056,20079490,1.8,250,A284,Leiostomus xanthurus,2
2007,TidalCreek,RT07057,20079511,1.8,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07058,20079530,2.1,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07058,20079531,2.1,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07062,20079570,1.8,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07062,20079571,1.8,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07065,20079590,2.1,250,A284,Leiostomus xanthurus,1
2007,TidalCreek,RT07065,20079591,1.8,250,A284,Leiostomus xanthurus,7
2008,OpenWater,RO08344,20088331,0.9,500,A284,Leiostomus xanthurus,3
2008,OpenWater,RO08346,20088351,4.3,500,A284,Leiostomus xanthurus,2
2008,OpenWater,RO08356,20088550,4.6,500,A284,Leiostomus xanthurus,43
2008,OpenWater,RO08356,20088551,3.4,500,A284,Leiostomus xanthurus,30
2008,OpenWater,RO08357,20088570,4.9,500,A284,Leiostomus xanthurus,2
2008,OpenWater,RO08357,20088571,4.9,500,A284,Leiostomus xanthurus,2
2008,TidalCreek,RT08068,20088631,0.9,250,A284,Leiostomus xanthurus,2
2008,TidalCreek,RT08073,20088670,0.9,250,A284,Leiostomus xanthurus,3
2008,TidalCreek,RT08078,20088710,4,250,A284,Leiostomus xanthurus,6
2008,TidalCreek,RT08078,20088711,2.7,250,A284,Leiostomus xanthurus,16
2008,TidalCreek,RT08079,20088730,2.1,250,A284,Leiostomus xanthurus,1
2008,TidalCreek,RT08079,20088731,2.4,250,A284,Leiostomus xanthurus,2
2008,TidalCreek,RT08080,20088751,2.4,250,A284,Leiostomus xanthurus,1
2008,TidalCreek,RT08081,20088770,2.1,250,A284,Leiostomus xanthurus,3
2008,TidalCreek,RT08081,20088771,2.4,250,A284,Leiostomus xanthurus,2
2008,TidalCreek,RT08084,20088830,1.5,250,A284,Leiostomus xanthurus,25
2008,TidalCreek,RT08084,20088831,2.1,250,A284,Leiostomus xanthurus,19
2008,TidalCreek,RT08088,20088890,3.7,250,A284,Leiostomus xanthurus,2
2008,TidalCreek,RT08088,20088891,4.3,250,A284,Leiostomus xanthurus,9
2009,OpenWater,RO09364,20098409,1.2,500,A284,Leiostomus xanthurus,1
2009,OpenWater,RO09364,20098410,1.2,500,A284,Leiostomus xanthurus,1
2009,OpenWater,RO09368,20098469,7,500,A284,Leiostomus xanthurus,1
2009,OpenWater,RO09370,20098509,9.8,500,A284,Leiostomus xanthurus,1
2009,TidalCreek,RT09092,20098650,1.8,250,A284,Leiostomus xanthurus,2
2009,TidalCreek,RT09094,20098669,1.2,250,A284,Leiostomus xanthurus,13
2009,TidalCreek,RT09094,20098670,1.5,250,A284,Leiostomus xanthurus,3
2009,TidalCreek,RT09098,20098689,3.7,250,A284,Leiostomus xanthurus,2
2009,TidalCreek,RT09099,20098709,3.7,250,A284,Leiostomus xanthurus,1
2009,TidalCreek,RT09099,20098710,3.7,250,A284,Leiostomus xanthurus,1
2009,TidalCreek,RT09100,20098730,3.4,250,A284,Leiostomus xanthurus,4
2009,TidalCreek,RT09103,20098769,4.3,250,A284,Leiostomus xanthurus,18
2009,TidalCreek,RT09103,20098770,5.5,250,A284,Leiostomus xanthurus,7
2009,TidalCreek,RT09105,20098789,2.1,250,A284,Leiostomus xanthurus,3
2009,TidalCreek,RT09105,20098790,2.4,250,A284,Leiostomus xanthurus,2
2009,TidalCreek,RT09108,20098809,2.4,250,A284,Leiostomus xanthurus,2
2009,TidalCreek,RT09110,20098829,2.1,250,A284,Leiostomus xanthurus,2
2010,OpenWater,RO10376,20108328,7.3,500,A284,Leiostomus xanthurus,5
2010,OpenWater,RO10376,20108329,6.7,500,A284,Leiostomus xanthurus,3
2010,OpenWater,RO10377,20108349,3,500,A284,Leiostomus xanthurus,1
2010,OpenWater,RO10379,20108388,3.7,500,A284,Leiostomus xanthurus,4
2010,OpenWater,RO10379,20108389,3.8,500,A284,Leiostomus xanthurus,1
2010,OpenWater,RO10380,20108408,2.7,500,A284,Leiostomus xanthurus,1
2010,OpenWater,RO10383,20108449,4.9,500,A284,Leiostomus xanthurus,2
2010,OpenWater,RO10385,20108468,3.2,500,A284,Leiostomus xanthurus,4
2010,OpenWater,RO10385,20108469,3.2,500,A284,Leiostomus xanthurus,2
2010,OpenWater,RO10387,20108489,3.7,500,A284,Leiostomus xanthurus,1
2010,OpenWater,RO10388,20108508,3.4,500,A284,Leiostomus xanthurus,3
2010,OpenWater,RO10388,20108509,3.2,500,A284,Leiostomus xanthurus,7
2010,OpenWater,RO10390,20108548,3.7,500,A284,Leiostomus xanthurus,7
2010,OpenWater,RO10390,20108549,3,500,A284,Leiostomus xanthurus,1
2010,OpenWater,RO10391,20108568,5.2,500,A284,Leiostomus xanthurus,2
2010,TidalCreek,RT10115,20108608,2.4,250,A284,Leiostomus xanthurus,3
2010,TidalCreek,RT10115,20108609,2.3,250,A284,Leiostomus xanthurus,3
2010,TidalCreek,RT10116,20108628,3.7,250,A284,Leiostomus xanthurus,4
2010,TidalCreek,RT10116,20108629,3.7,250,A284,Leiostomus xanthurus,14
2010,TidalCreek,RT10119,20108648,3.7,250,A284,Leiostomus xanthurus,1
2010,TidalCreek,RT10119,20108649,3.5,250,A284,Leiostomus xanthurus,8
2010,TidalCreek,RT10121,20108668,2.1,250,A284,Leiostomus xanthurus,11
2010,TidalCreek,RT10123,20108688,0.9,250,A284,Leiostomus xanthurus,6
2010,TidalCreek,RT10123,20108689,0.6,250,A284,Leiostomus xanthurus,1
2010,TidalCreek,RT10127,20108749,2.1,250,A284,Leiostomus xanthurus,1
2010,TidalCreek,RT10129,20108769,5.8,250,A284,Leiostomus xanthurus,3
2010,TidalCreek,RT10132,20108808,1.8,250,A284,Leiostomus xanthurus,1
2010,TidalCreek,RT10132,20108809,4,250,A284,Leiostomus xanthurus,2
2010,TidalCreek,RT10133,20108828,5.5,250,A284,Leiostomus xanthurus,2
2010,TidalCreek,RT10137,20108848,0.9,250,A284,Leiostomus xanthurus,5
2010,TidalCreek,RT10137,20108849,1.5,250,A284,Leiostomus xanthurus,10
2010,TidalCreek,RT10139,20108888,2.1,250,A284,Leiostomus xanthurus,3
2010,TidalCreek,RT10139,20108889,1.8,250,A284,Leiostomus xanthurus,1
2011,OpenWater,RO11301,20118309,3,500,A284,Leiostomus xanthurus,6
2011,OpenWater,RO11301,20118310,2.1,500,A284,Leiostomus xanthurus,12
2011,OpenWater,RO11303,20118349,5.5,500,A284,Leiostomus xanthurus,36
2011,OpenWater,RO11303,20118350,5.5,500,A284,Leiostomus xanthurus,23
2011,OpenWater,RO11304,20118370,5.8,500,A284,Leiostomus xanthurus,1
2011,OpenWater,RO11307,20118429,4,500,A284,Leiostomus xanthurus,1
2011,OpenWater,RO11307,20118430,4,500,A284,Leiostomus xanthurus,1
2011,OpenWater,RO11308,20118449,13,500,A284,Leiostomus xanthurus,15
2011,OpenWater,RO11308,20118450,6.1,500,A284,Leiostomus xanthurus,3
2011,OpenWater,RO11310,20118489,5.2,500,A284,Leiostomus xanthurus,53
2011,OpenWater,RO11310,20118490,2.7,500,A284,Leiostomus xanthurus,47
2011,OpenWater,RO11311,20118509,0.9,500,A284,Leiostomus xanthurus,3
2011,OpenWater,RO11311,20118510,1.2,500,A284,Leiostomus xanthurus,1
2011,OpenWater,RO11312,20118529,2.1,500,A284,Leiostomus xanthurus,3
2011,OpenWater,RO11312,20118530,1.5,500,A284,Leiostomus xanthurus,8
2011,OpenWater,RO11315,20118589,7.3,500,A284,Leiostomus xanthurus,1
2011,OpenWater,RO11315,20118590,7.3,500,A284,Leiostomus xanthurus,3
2011,TidalCreek,RT11002,20118629,1.2,250,A284,Leiostomus xanthurus,1
2011,TidalCreek,RT11002,20118630,1.2,250,A284,Leiostomus xanthurus,6
2011,TidalCreek,RT11004,20118669,1.2,250,A284,Leiostomus xanthurus,1
2011,TidalCreek,RT11006,20118709,1.8,250,A284,Leiostomus xanthurus,5
2011,TidalCreek,RT11006,20118710,3,250,A284,Leiostomus xanthurus,2
2011,TidalCreek,RT11007,20118729,1.5,260,A284,Leiostomus xanthurus,4
2011,TidalCreek,RT11007,20118730,2.4,250,A284,Leiostomus xanthurus,2
2011,TidalCreek,RT11010,20118770,2.4,250,A284,Leiostomus xanthurus,2
2011,TidalCreek,RT11012,20118810,2.1,250,A284,Leiostomus xanthurus,2
2011,TidalCreek,RT11013,20118829,3,250,A284,Leiostomus xanthurus,16
2011,TidalCreek,RT11013,20118830,5.8,250,A284,Leiostomus xanthurus,2
2011,TidalCreek,RT11015,20118850,1.8,250,A284,Leiostomus xanthurus,20
2011,TidalCreek,RT11016,20118869,1.8,250,A284,Leiostomus xanthurus,3
2011,TidalCreek,RT11016,20118870,1.8,250,A284,Leiostomus xanthurus,1
2012,OpenWater,RO12316,20128064,0.9,500,A284,Leiostomus xanthurus,1
2012,OpenWater,RO12317,20128084,4.6,500,A284,Leiostomus xanthurus,1
2012,OpenWater,RO12319,20128124,4,500,A284,Leiostomus xanthurus,1
2012,OpenWater,RO12319,20128125,4,500,A284,Leiostomus xanthurus,4
2012,OpenWater,RO12322,20128185,6.7,500,A284,Leiostomus xanthurus,3
2012,TidalCreek,RT12020,20128309,2.4,250,A284,Leiostomus xanthurus,1
2012,TidalCreek,RT12021,20128329,1.8,250,A284,Leiostomus xanthurus,14
2012,TidalCreek,RT12021,20128330,1.2,210,A284,Leiostomus xanthurus,10
2012,TidalCreek,RT12024,20128369,3.4,250,A284,Leiostomus xanthurus,12
2012,TidalCreek,RT12024,20128370,,250,A284,Leiostomus xanthurus,10
2012,TidalCreek,RT12025,20128389,1.2,250,A284,Leiostomus xanthurus,3
2012,TidalCreek,RT12025,20128390,1.5,250,A284,Leiostomus xanthurus,5
2012,TidalCreek,RT12028,20128430,1.8,250,A284,Leiostomus xanthurus,1
2012,TidalCreek,RT12029,20128449,1.5,250,A284,Leiostomus xanthurus,5
